図表：１－１－１（刑法犯認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年次,S21,S22,S23,S24,S25,S26,S27,S28,S29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,29350,31737,32809,33670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,22549,24221,25120,25857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－２（凶悪犯の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凶悪犯,,認知件数(件),5130,4840,4900,4706,4444,4149,4437,5750,7034,7287,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),4435,4193,4337,4240,4268,4007,3922,4832,6228,6469,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),4252,4067,4193,4225,4291,4093,3978,4860,6300,6579,,,,,,,,,,,,,,,,,,,,,,,,,,
,殺人,認知件数,895,920,915,950,929,874,853,912,970,976,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,901,930,886,945,913,883,817,872,937,961,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,816,874,836,924,878,848,785,808,923,895,,,,,,,,,,,,,,,,,,,,,,,,,,
,強盗,認知件数,2332,1852,1787,1511,1397,1138,1148,1361,1370,1428,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1878,1521,1559,1326,1358,1130,1060,1232,1267,1296,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1984,1704,1732,1604,1654,1460,1322,1601,1780,1813,,,,,,,,,,,,,,,,,,,,,,,,,,
,放火,認知件数,914,959,891,840,786,749,781,766,758,706,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,686,715,702,658,700,664,644,655,648,567,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,577,579,537,519,582,534,532,576,511,500,,,,,,,,,,,,,,,,,,,,,,,,,,
,不同意性交等,認知件数,989,1109,1307,1405,1332,1388,1655,2711,3936,4177,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,970,1027,1190,1311,1297,1330,1401,2073,3376,3645,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,875,910,1088,1178,1177,1251,1339,1875,3086,3371,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－３（粗暴犯の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗暴犯,,認知件数(件),62043,60099,59139,56753,51829,49717,52701,58474,57746,61850,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),49855,49135,49349,47989,45764,43291,43499,47736,47596,49438,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),52291,51253,51786,50789,48108,45724,45682,49846,49484,51257,,,,,,,,,,,,,,,,,,,,,,,,,,
,凶器準備集合,認知件数,3,3,3,3,5,6,11,7,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,3,3,3,3,4,4,12,6,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,17,6,5,5,22,12,34,22,28,114,,,,,,,,,,,,,,,,,,,,,,,,,,
,暴行,認知件数,31813,31013,31362,30276,27637,26436,27849,30196,29250,31137,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,25428,25372,26212,25556,24315,23257,23313,24869,24302,24971,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,25736,25696,26622,26377,24883,23993,23964,25305,24584,25019,,,,,,,,,,,,,,,,,,,,,,,,,,
,傷害,認知件数,24365,23286,22523,21188,18963,18145,19514,22169,22292,23460,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,19599,19051,18747,17987,16890,15585,15845,17954,18374,18844,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,21966,20979,20774,20105,18826,17525,17532,19902,20248,21047,,,,,,,,,,,,,,,,,,,,,,,,,,
,脅迫,認知件数,3700,3851,3498,3657,3778,3893,4037,4535,4502,5170,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,3145,3227,3014,3155,3299,3373,3393,3756,3712,4219,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,2778,2808,2714,2764,2862,2964,2993,3254,3253,3505,,,,,,,,,,,,,,,,,,,,,,,,,,
,恐喝,認知件数,2162,1946,1753,1629,1446,1237,1290,1567,1687,2061,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1680,1482,1373,1288,1256,1072,936,1151,1198,1382,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1794,1764,1671,1538,1515,1230,1159,1363,1371,1572,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－４－１（窃盗犯の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
窃盗犯,,認知件数(件),723148,655498,582141,532565,417291,381769,407911,483695,501507,513931,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),208646,204296,190544,180897,170687,161016,148122,157115,166049,173507,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),115462,109238,102369,94144,88464,84360,79234,85535,88302,92589,,,,,,,,,,,,,,,,,,,,,,,,,,
,侵入窃盗,認知件数,76477,73122,62745,57808,44093,37240,36588,44228,43036,47233,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,43780,41481,39237,37083,31836,28456,22139,23182,24885,24489,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,7326,7241,6561,6106,5671,5167,4896,5381,5154,5253,,,,,,,,,,,,,,,,,,,,,,,,,,
,非侵入窃盗,認知件数,374497,346598,311597,287656,238173,225193,228793,259579,266730,273106,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,141876,141250,132730,126543,124797,120207,112977,118765,124675,132304,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,96188,91601,86477,80012,75811,73589,68478,73022,75647,79666,,,,,,,,,,,,,,,,,,,,,,,,,,
,乗り物盗,認知件数,272174,235778,207799,187101,135025,119336,142530,179888,191741,193592,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,22990,21565,18577,17271,14054,12353,13006,15168,16489,16714,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,11948,10396,9331,8026,6982,5604,5860,7132,7501,7670,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－４－２（侵入窃盗の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
侵入窃盗,,,認知件数(件),76477,73122,62745,57808,44093,37240,36588,44228,43036,47233,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数(件),43780,41481,39237,37083,31836,28456,22139,23182,24885,24489,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員(人),7326,7241,6561,6106,5671,5167,4896,5381,5154,5253,,,,,,,,,,,,,,,,,,,,,,,,,
,うち住宅対象1,,認知件数,39249,37027,31505,28936,21030,17283,15692,17469,16000,17152,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,22403,21105,19110,17023,15051,13155,9215,8768,8289,7851,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,2849,2729,2472,2320,2184,1894,1747,2025,1788,1819,,,,,,,,,,,,,,,,,,,,,,,,,
,,空き巣,認知件数,27113,25557,22141,19584,13906,11166,10593,11842,11048,11684,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,14870,13885,13039,10670,10329,7949,5867,5834,5346,5161,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,2069,1954,1769,1698,1555,1333,1224,1512,1316,1349,,,,,,,,,,,,,,,,,,,,,,,,,
,,忍込み,認知件数,9903,9552,7484,7916,5937,5135,4215,4625,4122,4784,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,6374,6234,4847,5508,4024,4491,2817,2360,2432,2316,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,516,516,447,418,405,360,344,339,297,294,,,,,,,,,,,,,,,,,,,,,,,,,
,,居空き,認知件数,2233,1918,1880,1436,1187,982,884,1002,830,684,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,1159,986,1224,845,698,715,531,574,511,374,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,264,259,256,204,224,201,179,174,175,176,,,,,,,,,,,,,,,,,,,,,,,,,
,うち金庫破り,,認知件数,1756,1924,1355,1313,908,681,739,837,741,743,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,1014,935,904,880,641,503,415,359,498,368,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,255,249,239,242,243,198,179,161,149,144,,,,,,,,,,,,,,,,,,,,,,,,,
,うち学校荒し,,認知件数,997,989,770,641,464,397,436,363,324,503,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,619,617,576,592,389,283,275,289,196,315,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,185,202,151,111,114,97,79,101,106,135,,,,,,,,,,,,,,,,,,,,,,,,,
,うち事務所荒し,,認知件数,7254,6864,5629,5349,3766,2931,2840,2849,2857,2647,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,4281,4027,3676,3405,2606,1956,1852,1775,1686,1512,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,679,702,603,535,513,459,445,470,443,459,,,,,,,,,,,,,,,,,,,,,,,,,
,うち出店荒し,,認知件数,9887,10061,8050,7070,5397,3958,4333,5073,4319,4222,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,6073,5367,5238,4973,4029,3567,3012,2944,3313,2562,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,935,935,833,780,730,660,662,734,739,662,,,,,,,,,,,,,,,,,,,,,,,,,
,うち倉庫荒し,,認知件数,6363,5487,4999,4684,3669,3594,3402,3923,4243,3987,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数,3384,2889,3216,3118,2844,2564,2102,2563,2685,2570,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙人員,828,824,819,708,637,649,614,605,613,617,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－４－３（非侵入窃盗の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非侵入窃盗,,認知件数(件),374497,346598,311597,287656,238173,225193,228793,259579,266730,273106,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),141876,141250,132730,126543,124797,120207,112977,118765,124675,132304,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),96188,91601,86477,80012,75811,73589,68478,73022,75647,79666,,,,,,,,,,,,,,,,,,,,,,,,,,
,うちひったくり,認知件数,3493,2894,1920,1553,877,544,716,551,567,479,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1286,1860,1457,950,712,426,414,483,439,364,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,485,509,395,370,248,206,216,219,238,215,,,,,,,,,,,,,,,,,,,,,,,,,,
,うちすり,認知件数,3677,3524,3281,3141,1424,1110,1112,1443,1435,1590,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1261,929,1018,844,690,739,521,577,473,580,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,689,553,604,539,415,287,345,358,360,319,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち車上ねらい,認知件数,59974,54768,44969,37425,27978,23282,23289,24934,22934,22639,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,11650,13466,10953,10951,10300,8274,7741,7105,7214,6021,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1464,1575,1556,1416,1300,1171,1138,1248,1287,1277,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち部品ねらい,認知件数,28403,27353,20966,16585,13453,13047,13301,14310,14724,15216,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,3738,3311,3831,2647,2212,1639,1693,2299,2333,2194,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,706,625,512,497,497,434,417,449,409,428,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち自動販売機ねらい,認知件数,11533,8486,6881,6608,3321,3004,2937,2608,2513,2708,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,2708,5068,2230,1669,2846,2072,1451,1375,943,1582,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,726,414,288,193,183,122,114,96,86,124,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち万引き,認知件数,112702,108009,99692,93812,87280,86237,83598,93168,98292,105135,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,78131,75257,71330,65814,62609,63493,58283,62675,66983,72339,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,69879,66154,61061,55337,51622,50369,45826,49399,51588,55192,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち置引き,認知件数,33754,30818,26736,22116,12773,9614,9308,10346,10149,9945,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,8235,7914,7773,6799,5082,3854,3504,3492,3469,3367,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,6299,6237,6007,5209,3941,3129,2733,2745,2665,2753,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－４－４（乗り物盗の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
乗り物盗,,認知件数(件),272174,235778,207799,187101,135025,119336,142530,179888,191741,193592,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),22990,21565,18577,17271,14054,12353,13006,15168,16489,16714,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),11948,10396,9331,8026,6982,5604,5860,7132,7501,7670,,,,,,,,,,,,,,,,,,,,,,,,,,
,自動車盗,認知件数,11655,10213,8628,7143,5210,5182,5734,5762,6080,6386,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,5713,5357,4248,3845,3006,2556,2612,2462,2683,2379,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1100,1034,914,778,666,634,625,745,600,744,,,,,,,,,,,,,,,,,,,,,,,,,,
,オートバイ盗,認知件数,24304,20184,15292,11255,9018,7569,7913,9946,11641,14552,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,3690,3017,2652,2422,1489,1289,1458,1717,2127,2970,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,2246,1531,1203,841,888,727,720,971,1269,1456,,,,,,,,,,,,,,,,,,,,,,,,,,
,自転車盗,認知件数,236215,205381,183879,168703,120797,106585,128883,164180,174020,172654,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,13587,13191,11677,11004,9559,8508,8936,10989,11679,11365,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,8602,7831,7214,6407,5428,4243,4515,5416,5632,5470,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－５（知能犯の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
知能犯,,認知件数(件),45778,47009,42594,36031,34065,36663,41308,50035,61986,77473,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),22276,20965,19691,19096,18153,19154,18809,19559,19423,20803,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),12876,12422,12280,10965,10547,12483,12534,11967,11546,12111,,,,,,,,,,,,,,,,,,,,,,,,,,
,詐欺,認知件数,40990,42571,38513,32207,30468,33353,37928,46011,57324,72532,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,18582,17410,16486,15902,15270,16527,16084,16667,16175,17448,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,10360,9928,9959,8843,8326,10400,10507,9761,9025,9486,,,,,,,,,,,,,,,,,,,,,,,,,,
,横領,認知件数,1513,1413,1449,1397,1388,1282,1432,1916,2365,2518,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1149,1142,1177,1056,1220,1079,1081,1317,1508,1608,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1021,1084,1037,917,1081,937,937,1135,1328,1407,,,,,,,,,,,,,,,,,,,,,,,,,,
,偽造,認知件数,3176,2903,2526,2323,2090,1893,1790,1903,2096,2194,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,2467,2296,1927,2049,1558,1428,1516,1407,1585,1565,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1379,1262,1157,1088,1023,991,929,885,995,1010,,,,,,,,,,,,,,,,,,,,,,,,,,
,汚職,認知件数,49,58,46,49,57,72,77,103,101,80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,46,62,41,44,47,69,68,82,81,85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,74,68,64,66,54,95,95,100,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,
,あっせん利得処罰法,認知件数,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,背任,認知件数,50,64,60,55,62,63,80,102,100,149,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,32,55,60,45,58,51,59,86,74,97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,42,80,63,51,63,60,64,86,86,96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－６（風俗犯の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
風俗犯,,認知件数(件),10385,9699,9112,8710,7723,7880,8133,11774,18465,20204,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),7311,7048,7091,6904,6549,6738,6648,8571,15168,17168,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),5817,5477,5643,5406,5202,5422,5432,6840,11074,12270,,,,,,,,,,,,,,,,,,,,,,,,,,
,賭博,認知件数,365,198,124,267,118,116,164,141,266,356,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,361,171,165,255,112,107,150,100,244,357,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,725,637,602,452,495,504,542,422,586,676,,,,,,,,,,,,,,,,,,,,,,,,,,
,不同意わいせつ,認知件数,6188,5809,5340,4900,4154,4283,4708,6096,6992,7193,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,4207,4320,4288,3999,3766,3868,4062,4813,5857,6059,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,2799,2837,2923,2926,2760,2903,3067,3804,4450,4732,,,,,,,,,,,,,,,,,,,,,,,,,,
,公然わいせつ,認知件数,2824,2721,2647,2569,2463,2431,2387,2326,2255,2258,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1825,1723,1747,1770,1784,1846,1587,1703,1694,1687,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1589,1440,1504,1464,1379,1452,1319,1325,1337,1363,,,,,,,,,,,,,,,,,,,,,,,,,,
,わいせつ物頒布等,認知件数,1008,971,1001,974,988,1050,874,628,364,274,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,918,834,891,880,887,917,849,640,372,234,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,704,563,614,564,568,563,504,345,216,138,,,,,,,,,,,,,,,,,,,,,,,,,,
,面会要求等,認知件数,－,－,－,－,－,－,－,45,152,161,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,－,－,－,－,－,－,－,19,134,128,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,－,－,－,－,－,－,－,8,56,65,,,,,,,,,,,,,,,,,,,,,,,,,,
,性的姿態撮影等処罰法,認知件数,－,－,－,－,－,－,－,2538,8436,9962,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,－,－,－,－,－,－,－,1296,6867,8703,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,－,－,－,－,－,－,－,936,4429,5296,,,,,,,,,,,,,,,,,,,,,,,,,,
※　面会要求等及び性的姿態撮影等処罰法は、令和５年７月13日施行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：１－２－７（その他の刑法犯の認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の刑法犯,,認知件数(件),149636,137897,119452,109794,98879,87926,86841,93623,90941,93397,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数(件),44543,41444,38397,35080,33764,30279,29350,31737,32809,33670,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員(人),35678,32546,29823,27078,25970,22959,22549,24221,25120,25857,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち占有離脱物横領,認知件数,22979,20408,18522,15857,14154,11746,12335,13879,14345,14738,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,19894,17533,15517,13009,11558,9056,8842,9485,9936,9520,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,19075,16771,14890,12359,10992,8680,8372,8929,9301,9009,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち公務執行妨害,認知件数,2472,2416,2375,2303,2118,2094,2176,2217,2133,2182,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,2408,2339,2305,2261,2072,2036,2116,2090,2063,2085,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1991,1922,1913,1866,1666,1597,1654,1604,1566,1612,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち住居侵入,認知件数,15982,14911,13048,12853,11021,9780,9514,10627,10175,10910,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,7446,6925,6489,6332,6357,5678,5232,5454,5422,5656,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,4443,3891,3549,3456,3682,3425,3325,3474,3393,3553,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち逮捕監禁,認知件数,295,294,255,268,265,271,259,282,293,343,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,279,274,230,259,257,252,253,233,257,283,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,378,359,289,398,400,366,325,355,327,345,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち略取誘拐・人身売買,認知件数,228,239,304,293,337,389,390,526,588,606,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,201,234,283,268,335,365,369,473,556,566,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,185,186,257,235,266,376,377,473,485,536,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち盗品等,認知件数,1495,1197,1021,889,875,733,722,974,971,1077,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,1389,1123,953,834,812,714,631,879,884,973,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,1228,999,864,745,709,607,534,728,716,851,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち器物損壊等,認知件数,100440,92707,78371,71695,64089,56925,54750,56957,53668,53130,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙件数,9543,9696,9138,8582,8576,8463,7879,8367,8106,7916,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,5381,5335,4993,4790,4922,4563,4520,4593,4671,4689,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表:１－３－１（死傷者数、人口10万人当たり死傷者数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               年次区分,,,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
死傷者合計(人),,,28957,27490,26651,25123,22571,21602,23117,26149,26563,27823,,,,,,,,,,,,,,,,,,,,,,,,,,
,死者,,751,709,690,700,687,642,598,608,681,631,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,負傷者,,28206,26781,25961,24423,21884,20960,22519,25541,25882,27192,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,22.2,21.1,20.5,19.3,17.3,16.7,18,20.5,20.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表:１－３－２（男女別死傷者数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　　年次区分,,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
